minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1042,-0.0138,0.1464,250,-1.4887,-0.0148,0.1382,250,-1.693
1043,-0.0202,0.1373,250,-2.3264,-0.0184,0.1277,250,-2.2826
1044,-0.0282,0.1437,250,-3.1056,-0.0282,0.1352,250,-3.2988
1045,-0.0044,0.146,250,-0.4805,-0.0106,0.1261,250,-1.326
1046,-0.0324,0.1419,250,-3.6137,-0.0341,0.1351,250,-3.9908
1047,-0.0293,0.1385,250,-3.3409,-0.0252,0.1352,250,-2.9529
1048,-0.0042,0.1467,250,-0.4525,-0.0062,0.1398,250,-0.6997
1049,-0.0007,0.1417,250,-0.076,0.0028,0.1293,250,0.3473
1050,-0.0014,0.1497,250,-0.1488,-0.0109,0.1395,250,-1.2316
1051,0.026,0.1479,250,2.7808,0.0171,0.1354,250,1.9947
1052,0.0115,0.1456,250,1.2448,0.0033,0.1387,250,0.3758
1053,-0.01,0.1389,250,-1.1408,-0.0079,0.1354,250,-0.9269
1054,-0.025,0.1445,250,-2.7331,-0.03,0.1387,250,-3.4172
